SK_ID_CURR,prob_lightgbm
103010,0.18907675094814347
103025,0.7428009345440418
103029,0.40001207235580943
103046,0.463069478943514
103056,0.3656129613957656
103062,0.5153928522352514
103078,0.18461122479871156
103083,0.13804800176604126
103092,0.2670202821043018
103096,0.46034412758666704
103097,0.7355155266389239
103102,0.6256956024222647
103112,0.3501205578362096
103132,0.2972787309551601
103144,0.5443354275223371
103145,0.39928681081880874
103146,0.22176765691872558
103147,0.518803024312275
103158,0.1671948711473348
103171,0.4737225001212551
103173,0.18702878756145874
103184,0.2687959463690843
103195,0.7220348703035968
103196,0.2783222295268759
103206,0.1657259089002424
103230,0.6788690179234073
103231,0.6770742230748571
103232,0.3543401039862897
103239,0.4809708254598566
103240,0.66916765176785
103243,0.30569388286895594
103252,0.5406757944802449
103258,0.22305170921534945
103259,0.6766463113189654
103279,0.17290753288304572
103280,0.07199323719790761
103286,0.18727514694140596
103287,0.8726069149345628
103290,0.17932928769351109
103298,0.34508492741967184
103315,0.11871243657646133
103319,0.3841911715126247
103334,0.4848184234373605
103336,0.46075753235457334
103345,0.2675980371742638
103368,0.20963133090132455
103371,0.6282129973894774
103377,0.2997534734650982
103398,0.13885174799350383
103404,0.42904195707825454
103408,0.5973465530745538
103410,0.36234472238371224
103418,0.16560139912971714
103420,0.7698163816543577
103432,0.5242035836112047
103433,0.1768862346374907
103436,0.1616606947387541
103440,0.27720049179397827
103453,0.46570256704627744
103459,0.31211653509236803
103460,0.27528153680666456
103461,0.135868971038776
103462,0.3509105531524165
103473,0.5093786256753532
103474,0.153822565430693
103475,0.7356606098414216
103478,0.7027198293283224
103480,0.6106053384665322
103484,0.1906119550253133
103494,0.5693863996312698
103513,0.3354355569283842
103515,0.4873515755751646
103516,0.7046065106105717
103525,0.6019129967137193
103541,0.7394754830169297
103544,0.19442503953077528
103562,0.8191099492595497
103570,0.8122051404706012
103572,0.7699653595516618
103574,0.25262421673067054
103575,0.3671562004177681
103591,0.4698060878543311
103594,0.3435978728189941
103609,0.3321342928502711
103613,0.4233035805552899
103614,0.1614814906533115
103615,0.28128133997866667
103624,0.2818942644201371
103625,0.7589828637477738
103628,0.77994319969351
103629,0.19150251991146314
103647,0.3159572949086761
103648,0.35397136402812274
103651,0.27065704626599885
103658,0.13323227756478134
103668,0.4655642744415418
103669,0.25048537466126986
103676,0.34898348600838963
103682,0.45278008156829724
103683,0.21931094932062106
103689,0.1830117391173993
103725,0.3141209607994897
103733,0.5903086753304176
103744,0.1683053405041758
103762,0.4904493228110337
103771,0.8099610933163639
103773,0.08703313672104729
103783,0.3702178415422567
103784,0.26694753478103117
103808,0.1532606576682761
103812,0.43741956791671777
103813,0.7583353480529111
103814,0.4282399247245181
103818,0.7730887287975676
103824,0.1737500742589647
103828,0.15173330212740888
103830,0.8189587227492241
103840,0.10051237927661985
103842,0.5492519287898624
103847,0.720626269232939
103848,0.3826939354214214
103851,0.13704520192115696
103854,0.6204101551213577
103857,0.6908178830971285
103861,0.13200021517236002
103862,0.4193174064411329
103865,0.3330329222156744
103870,0.08399631021136239
103876,0.2614452704491669
103891,0.8474844366516374
103908,0.4559090980491285
103914,0.5635734445976603
103918,0.46526477601644256
103940,0.16122512889811175
103963,0.5487652845053805
103966,0.5221101133564088
103971,0.7058447211759629
103980,0.6782483406380428
103984,0.47325455642435277
103985,0.3598093426340514
103998,0.7920556801128051
104019,0.1786257144933705
104026,0.27867569817607235
104035,0.5312012501025545
104044,0.48251491528249957
104045,0.2951886235385298
104047,0.7929756026184689
104051,0.2559158058964986
104058,0.47450708635253364
104063,0.1568712061977069
104066,0.5923543843051009
104087,0.19957707114067547
104089,0.30729187309615974
104095,0.29372176672033246
104098,0.5517126388960609
104104,0.19202455204104424
104110,0.8204265809733983
104120,0.42087666053519096
104122,0.21782644065951406
104131,0.17165390343490672
104132,0.45613424088699667
104135,0.2011959410148295
104136,0.3021774083148401
104149,0.4820544604778919
104150,0.4023437914762953
104156,0.8234528012529303
104165,0.5318394803883769
104175,0.23056168544490668
104179,0.49710469033391946
104184,0.5794295446158436
104206,0.17565356995731335
104216,0.8232245226774566
104230,0.7010397384438578
104257,0.23913812180976565
104272,0.2581695675947162
104273,0.45783273396416757
104278,0.22908411264612027
104294,0.5891639129120687
104295,0.18767729682735812
104297,0.24450405175400133
104298,0.4653863856197739
104308,0.3928534652437572
104318,0.209514005560633
104319,0.4957839378440667
104320,0.5929940597552394
104327,0.5863763667634454
104334,0.31344833907923564
104344,0.39567346761664685
104350,0.24667087550409778
104351,0.6430744562908985
104354,0.20879583571826693
104369,0.5667511895841224
104376,0.5460401534039494
104381,0.23834384973512623
104384,0.408787200905491
104391,0.20299906298489565
104394,0.25401712027423407
104398,0.7389401760973437
104402,0.11356729226639606
104408,0.45389700585471904
104409,0.19494051962277936
104410,0.8125337973943669
104412,0.4250552565388972
104417,0.5387832582861887
104424,0.3939832368721791
104426,0.32409115938046607
104435,0.41002527577256664
104445,0.29816631695688034
104458,0.10588115792726618
104460,0.41694293525688736
104466,0.1910771594039572
104472,0.5946986579278264
104473,0.5678513512523938
104479,0.1615167500662527
104480,0.18400655196136517
104482,0.5257867035245534
104499,0.20414565205167862
104501,0.1458399133454391
104502,0.1829150020485132
104506,0.6262289184354914
104510,0.139402031469401
104512,0.38701143280367667
104520,0.7145251091186613
104528,0.50747529460423
104529,0.15632822412828729
104541,0.3884368303412411
104578,0.25551103203419234
104584,0.3811004165974685
104588,0.5179451138607327
104602,0.5570872303091213
104610,0.1462592349830335
104611,0.6956426703845775
104618,0.43647270504519475
104620,0.394117082209337
104622,0.14065423272593083
104624,0.2967051559215434
104625,0.5637927358076089
104634,0.5329265015449531
104639,0.4763468695685706
104646,0.3174620894400342
104647,0.2211865499955311
104652,0.19164746207301075
104670,0.5955467686756463
104677,0.16938654312440832
104685,0.5694573191643082
104691,0.23002962630692414
104696,0.44263659185687254
104699,0.1330589577394891
104712,0.5509525109966533
104714,0.24639080299565974
104717,0.46408353857487616
104718,0.1371693066061954
104740,0.4413308379705959
104741,0.2893543263184476
104743,0.060705360030417294
104744,0.2484593522109193
104747,0.5724870295348986
104767,0.3683251956021191
104772,0.7953899404621669
104776,0.7933085063909195
104779,0.20200110777901226
104814,0.21899448823615283
104815,0.21427756811063564
104830,0.4672028246650922
104831,0.5813317170652821
104833,0.5345370826775426
104839,0.20730482712083798
104840,0.30234431626811564
104860,0.5426581683997371
104861,0.15159929771719038
104866,0.38242222021585615
104870,0.18339368772043796
104877,0.49840219935453456
104878,0.15541542220860027
104879,0.21715688871709704
104880,0.3361084590355399
104899,0.3746094125142646
104906,0.2672416068835885
104907,0.5326126228688003
104913,0.5009463670675203
104916,0.4303312154378958
104921,0.4712508251118408
104930,0.28119501903013105
104931,0.7705023024607955
104936,0.2878812986598104
104937,0.2220199190806565
104942,0.23898561630015125
104943,0.4867850813445048
104969,0.4648797004536091
104972,0.7973525866690125
104988,0.5454258610827062
105013,0.2621081503634419
105015,0.21409039259268603
105019,0.33073774858528593
105027,0.30667063624089225
105030,0.4901777358178496
105035,0.8088281518864425
105041,0.15053541583262292
105051,0.6683288208046687
105056,0.21558249561601966
105067,0.886153172078096
105071,0.40771209706679024
105072,0.21158693897900502
105074,0.5971676340481415
105091,0.4038815114611703
105101,0.34958694198372775
105103,0.3087001934939384
105134,0.3845409198335309
105139,0.2636572486819413
105142,0.519311870098546
105146,0.31979617809419664
105163,0.3226929871472747
105168,0.48551515024087266
105172,0.1288523584395034
105176,0.8416297813942519
105195,0.44649173335447345
105196,0.7061855448993973
105197,0.13976591445522746
105203,0.23269776855653393
105223,0.5295363308322381
105227,0.6321722571146886
105228,0.13846391782262496
105230,0.6502713286580676
105231,0.6514426065301473
105239,0.21295356056218173
105242,0.39111638733180754
105244,0.3377725382853153
105245,0.4325594428658849
105248,0.23333627017166597
105249,0.3055981171772982
105266,0.6094689052477194
105271,0.7966369636220404
105276,0.5025615537357634
105282,0.23488908790425678
105292,0.47914139525273136
105297,0.12709155560814145
105332,0.458339404973087
105333,0.1785553303832975
105343,0.2325268217449853
105344,0.23353603014121815
105345,0.6092701804065994
105357,0.39023224739542506
105359,0.3430890016679141
105366,0.29766153588771493
105367,0.3552621782061825
105370,0.06690972909314413
105377,0.3062134013632107
105390,0.2653247477947163
105399,0.10445793029149464
105403,0.43137174452657606
105404,0.34598570194571177
105414,0.20776071436020616
105417,0.5149014107989697
105425,0.7276350712921771
105452,0.5139768755630566
105454,0.5145867809964979
105456,0.456536742779425
105470,0.27833419276602483
105471,0.21928720680325095
105483,0.5538741360540205
105493,0.5409534027609134
105508,0.5698331101365205
105514,0.39204039346624575
105515,0.1287971557068825
105528,0.7976065183295613
105529,0.19284948480984226
105531,0.4965546696400527
105532,0.38609882030240383
105558,0.13467579680428615
105574,0.16072563610047713
105578,0.11336667649460153
105584,0.7976806590530297
105595,0.5522267637518252
105617,0.6305504576401384
105618,0.37129996682846544
105621,0.3432261557981869
105625,0.4078691948138382
105629,0.35742760988139566
105630,0.1228961786013306
105634,0.2659237285487247
105635,0.18254284346508218
105641,0.4107480540047366
105647,0.5417048004266247
105648,0.4014132602088267
105655,0.3164728610367256
105657,0.2056410278926606
105672,0.5948417285538616
105678,0.7108646078428946
105682,0.5168190542853888
105691,0.3658884799616202
105692,0.22136897174196613
105706,0.4204264451473323
105712,0.33142211715664993
105720,0.38863458011725793
105734,0.1078629525530937
105735,0.32989180228929144
105736,0.685112804201957
105737,0.10998269358279827
105738,0.6308264358063711
105740,0.5927076169202197
105744,0.3986480616704001
105747,0.356529753937295
105749,0.6126920777128674
105754,0.3420712870924028
105758,0.34462044645412515
105760,0.5281181077276569
105767,0.6527848517633084
105784,0.6799071758095112
105791,0.23386624549754337
105802,0.6977130184144897
105807,0.697805573587061
105809,0.26146530437974824
105816,0.3326591448031485
105817,0.16930444567653327
105824,0.7004953061520702
105832,0.44547825640924044
105856,0.16196226478429643
105865,0.21324641645881864
105899,0.7559187109246899
105906,0.20245494741999723
105916,0.37778246569494023
105923,0.45672328141100127
105937,0.46882562079029794
105965,0.15186528961544007
105966,0.3934768586784517
105968,0.37086901931658195
105973,0.20588073356200579
105976,0.5979258238541727
105978,0.4683269500935875
105979,0.25864581605709697
105991,0.5438041805518204
105998,0.6931384589156535
105999,0.28819759669840433
106000,0.7449253036519996
106001,0.3226478659182018
106010,0.4886050304063833
106011,0.18018584356658585
106013,0.6974559882262026
106015,0.24578957842509352
106026,0.14673838832213082
106032,0.27663473382494225
106035,0.823262197114936
106040,0.467537634015743
106041,0.7420463514332208
106044,0.1691797943509996
106053,0.7049244744042651
106054,0.12324970647626675
106065,0.7559104313970275
106081,0.40487001274173773
106083,0.4088366452813971
106087,0.22919920845007152
106090,0.6356522929360968
106101,0.13478328601378486
106102,0.2308757452336635
106109,0.32166491238056416
106116,0.4227364896876761
106150,0.09089507961139319
106155,0.6578549623134101
106166,0.1498107488277824
106176,0.6109445882453988
106189,0.2549410525911033
106199,0.6198636002695497
106205,0.513266456052215
106206,0.606296283382133
106211,0.23745753821126142
106214,0.2566159441874103
106216,0.32390685032323485
106217,0.33397306101780966
106225,0.2991007718633216
106249,0.3850386713611103
106256,0.5847662501272722
106258,0.3610471049902969
106261,0.25640723462212217
106262,0.5874959760055818
106264,0.16218052707576572
106271,0.34604037156468836
106276,0.252473108802218
106277,0.4891099159337229
106286,0.5123812671526234
106293,0.2338611555059909
106295,0.4294008831526568
106296,0.3415982399670844
106297,0.6920785769996609
106298,0.3660370227347498
106311,0.18941235620106223
106314,0.41065853108067446
106320,0.3152757595004533
106334,0.3561862961280211
106346,0.6842430738509728
106347,0.1879107457388281
106349,0.30375208696662614
106354,0.3936103146834722
106360,0.23730622012950398
106373,0.6109166440215482
106377,0.4954635167591938
106386,0.6159152721847729
106387,0.32266712205293807
106391,0.13661554424784556
106401,0.7487096964554589
106411,0.6006859269411877
106413,0.8040045454635514
106426,0.4439830967505628
106427,0.5599888532755848
106428,0.6292015051355713
106434,0.37547017853967635
106438,0.4328477246119908
106440,0.26927056232788743
106441,0.19472794031749113
106452,0.530372626870158
106453,0.4932450167252542
106454,0.26767626701173436
106457,0.675618505633732
106484,0.2807899977133768
106488,0.6102635404947048
106491,0.6748627251074077
106514,0.5348967174114889
106527,0.5378155267133209
106528,0.36793898923035673
106529,0.08112432769722255
106534,0.6458467803290238
106550,0.6813401314250667
106577,0.3327719192451086
106585,0.517697278957527
106590,0.12915870368703913
106607,0.2820516791660106
106610,0.47579159370222557
106611,0.4220935463606414
106612,0.3036924225841852
106624,0.3783003901512253
106631,0.09956538655077654
106647,0.8300142229733368
106660,0.6897374760473961
106674,0.19037173028208865
106687,0.30242722296925306
106712,0.3709306517938573
106713,0.37916097954104605
106717,0.4031169138961834
106720,0.2799086882531335
106721,0.42270371573965504
106724,0.3493259276521111
106735,0.46063166445818854
106739,0.38268199051562296
106740,0.4220906386759244
106754,0.3492806422249938
106760,0.8045681513367824
106761,0.532528042935704
106784,0.6935045266306101
106787,0.4031901166913804
106797,0.1548111961249097
106798,0.466475707793297
106802,0.724585803196471
106803,0.4423810583224794
106804,0.8080568062472356
106805,0.10223204336438071
106810,0.5546099360930821
106812,0.6802597638982344
106813,0.44406124874259656
106817,0.4397280874333905
106822,0.3322446733005152
106823,0.1732434214157073
106827,0.17741077391883608
106841,0.5405675962347761
106851,0.7112669414968533
106852,0.3487549661130389
106853,0.7229913223781989
106854,0.8526781915436386
106861,0.32489348357766823
106873,0.36579503109714767
106877,0.29451037947555503
106878,0.18622078912274687
106881,0.461455977106834
106900,0.12481437794077097
106906,0.21811543949945797
106907,0.5407901681153517
106914,0.6880912837078945
106916,0.42002831554688075
106924,0.144380852872578
106931,0.2617606259733889
106936,0.506717666893483
106937,0.5340708408588377
106938,0.23901075225208634
106939,0.3699973154882859
106943,0.4913446362705045
106944,0.7226115166979203
106967,0.43023316052971405
106980,0.34860847554551866
106986,0.49104503631246443
106987,0.21715533707545842
106990,0.1870796746803924
107013,0.12690581661346506
107023,0.34154033120559457
107033,0.3178558147575731
107037,0.4990398080683567
107048,0.1865722022490515
107071,0.22855959910432927
107081,0.1079685184850853
107113,0.44330321223035984
107130,0.40484862324178017
107131,0.141329519059724
107145,0.6203650344240625
107156,0.5658650818409947
107219,0.41942359274901597
107222,0.5373352690311609
107223,0.8326041987674511
107232,0.606187399244587
107245,0.4754791870331087
107246,0.30825077047310645
107247,0.4781001977025441
107256,0.08758694865003781
107259,0.09793511652555573
107260,0.12890499232667105
107279,0.6641827595646537
107280,0.4268755125254174
107281,0.25311055863766574
107285,0.2538690400846051
107329,0.19996634344863762
107337,0.5437505212411331
107349,0.46606562700181725
107350,0.1881116932910891
107351,0.18041884586394674
107359,0.675221342489143
107391,0.7005026396720007
107394,0.2765008060749584
107395,0.18259088210742158
107406,0.35107810754375146
107416,0.4867431248634489
107417,0.3040777256128343
107418,0.47915884159027744
107419,0.31850133801462954
107444,0.1286843454609805
107445,0.29861798556182895
107446,0.6076157521085706
107460,0.6527323476017679
107470,0.2796258628380768
107475,0.5001897474762605
107520,0.15030603462804298
107526,0.3831699485704747
107527,0.13045613339984405
107530,0.12356557857882829
107532,0.6175284194437431
107534,0.5008870644237262
107535,0.512697819161079
107554,0.7730004754674318
107556,0.17644668993596951
107559,0.5787717015490714
107561,0.08784357245739102
107564,0.5737030839277597
107566,0.16512342969325683
107571,0.38502426453203153
107590,0.7020985182696975
107602,0.5574580149816891
107625,0.41860269001366057
107626,0.8450212876900488
107635,0.13481103949886605
107636,0.42638390183998287
107645,0.3243620120625533
107652,0.7901440102418721
107655,0.29373586919832995
107668,0.3873959695450211
107670,0.3586407006424793
107677,0.08508938137853903
107680,0.6517851466952043
107683,0.7307039933954854
107684,0.1365517637247453
107691,0.38831658112429257
107692,0.3669139144637943
107703,0.273359119971033
107709,0.1188364326422004
107710,0.5916782637022916
107721,0.699609274192649
107725,0.6171740582073761
107727,0.374730577962802
107739,0.16745348162553608
107740,0.36811034802036335
107741,0.5183646532397013
107747,0.20682249342701178
107765,0.8302091843153167
107768,0.14074195930558997
107775,0.5132105934328104
107782,0.8137677821219675
107790,0.3473942998280902
107801,0.3391787782857246
107807,0.14516648392263595
107811,0.2881342814605611
107817,0.5219362358883802
107826,0.27130595860560835
107838,0.6226695650981672
107839,0.40705256028466563
107843,0.4361633315025617
107847,0.5953428159964576
107849,0.6901339454938397
107850,0.5644207159749633
107867,0.5128435632820753
107871,0.45902592915675233
107908,0.2371025379357289
107913,0.4157246116953409
107927,0.2533873795869868
107931,0.40573180635086237
107955,0.20802662242392383
107962,0.6761665132117082
107977,0.41196439016997133
107978,0.434719979974512
107993,0.2770896250943049
108010,0.46150666863604745
108016,0.3799043252249783
108018,0.8147302893985084
108027,0.6425242311865209
108045,0.7244278432373238
108069,0.7246101653620663
108082,0.21513918553963268
108089,0.5236930370453616
108092,0.154248957920328
108106,0.2244000248145025
108112,0.5062916613458944
108120,0.6093373926506458
108122,0.7463611401823798
108135,0.2687804861712781
108170,0.20267560551493924
108171,0.46626482444710426
108177,0.12033740583132396
108180,0.5166456605693976
108183,0.22437262391262686
108184,0.2266374808677099
108185,0.4052067403013466
108192,0.5588605502989326
108195,0.7092834633408587
108196,0.5115888618559719
108218,0.19478036885345795
108219,0.6190915450654405
108243,0.6001461053947134
108249,0.20460718517261023
108251,0.18774916570751538
108274,0.3168797208195095
108280,0.8297673977759705
108289,0.312499263684375
108292,0.23311531229514182
