SK_ID_CURR,prob_logit
102415,0.05117157244712844
102416,0.09552579400338863
102439,0.07125716657432936
102441,0.05005586513404065
102443,0.049407515914743
102444,0.07068011891360503
102445,0.18017644375335193
102448,0.05556972551603989
102449,0.09060858817896662
102450,0.17376752897372164
102456,0.07597849271626786
102458,0.09261586921351112
102459,0.06920765528343568
102465,0.028559120862280907
102470,0.15778292945229072
102471,0.060548190834057485
102475,0.11418927794320033
102476,0.12322595185962155
102506,0.0899103358821201
102509,0.04586139477408033
102519,0.059424930879145695
102522,0.06271292026322126
102545,0.053100286715842986
102549,0.09001798567150061
102562,0.03096776510878946
102563,0.05336067991090523
102568,0.12455940953527808
102582,0.1034143024154456
102592,0.034299340669747394
102597,0.11332424703095012
102605,0.0709598947533503
102614,0.05957943288355437
102617,0.09158668383470103
102634,0.06949844331461576
102652,0.053665666872792034
102655,0.022884075947368486
102671,0.06691249646005416
102694,0.1141025182321022
102701,0.08256282587056359
102703,0.03064261649593896
102704,0.041081658718519064
102713,0.02131417177237843
102720,0.1346884105194184
102731,0.04115593031193126
102733,0.07511324276858995
102749,0.07188532986071512
102755,0.05642493731514763
102763,0.04318725500052937
102770,0.0849173555672828
102772,0.10388198553492067
102799,0.12812599133976318
102838,0.05579702959776041
102854,0.05054109445524031
102862,0.12324248847609905
102863,0.06324137046504535
102867,0.04117443605437543
102868,0.0417754685994276
102878,0.07878983865384952
102887,0.09576765145507095
102898,0.13842165444608576
102904,0.08061387894999097
102912,0.11867481994371863
102919,0.040685343019877085
102927,0.0732472982458465
102932,0.07069619406636365
102933,0.18404232182006103
102935,0.042364959952589265
102958,0.09607300647091477
102969,0.09587284977431189
102971,0.03903165478316589
102975,0.04074415769058209
102979,0.08267236962636296
102982,0.03255536455872868
102987,0.12354778663905289
102989,0.09287998648690637
102995,0.07576679607176107
102996,0.046033911164186925
103000,0.04716134148650267
103001,0.09177403100738694
103004,0.08063890537571734
103010,0.055389079082239494
103025,0.1352228758949981
103029,0.10118208355095956
103046,0.09204831555057372
103056,0.049934370660853225
103062,0.09835939319888726
103078,0.0753585147691129
103083,0.027968996441032505
103092,0.09150405825523757
103096,0.08667654499009227
103097,0.12169314988991721
103102,0.16665946422346486
103112,0.07930742344105653
103132,0.04962262674834855
103144,0.10217878333783789
103145,0.06429141632809292
103146,0.05207301767078641
103147,0.1167522190485102
103158,0.05838641136905065
103171,0.10048287329935719
103173,0.03927047573107951
103184,0.061924560323509174
103195,0.10608421235721065
103196,0.04819828091605126
103206,0.038240604179634936
103230,0.09337104280767528
103231,0.1772881720513148
103232,0.053759494964493525
103239,0.1017094758633329
103240,0.10843176030683635
103243,0.06357014902329032
103252,0.10560614050672841
103258,0.074133056111925
103259,0.11169101956343
103279,0.04487648465509401
103280,0.02251779591083263
103286,0.05442726098834339
103287,0.23850402603710355
103290,0.05272916063392283
103298,0.08021742431448023
103315,0.020541566945200745
103319,0.039942556924377294
103334,0.12515120990761905
103336,0.09748285362979814
103345,0.06320701046036406
103368,0.05223841662383658
103371,0.14448281004889232
103377,0.06960570737457586
103398,0.039155487726375005
103404,0.05454706244310905
103408,0.12575065681055425
103410,0.05782934363223239
103418,0.03143297549136516
103420,0.1567498735110837
103432,0.10220758601095828
103433,0.043001987952659596
103436,0.03285156572912836
103440,0.06425449147330764
103453,0.05608251330623853
103459,0.10600503404427897
103460,0.06159506813590079
103461,0.0325701592036386
103462,0.0971889936628956
103473,0.10537248493112054
103474,0.03458664089308138
103475,0.14229819763764096
103478,0.1387111229352562
103480,0.10314365286449616
103484,0.04088410495647032
103494,0.06957131483573933
103513,0.11116043670867277
103515,0.0655532578971556
103516,0.21021762919145648
103525,0.12254399189656251
103541,0.16276695994299722
103544,0.04143296288643554
103562,0.1770577389534841
103570,0.27814873866935036
103572,0.14528130451702675
103574,0.044976202581422334
103575,0.061887758203601415
103591,0.1260455531134127
103594,0.04334129984513135
103609,0.048741554749306436
103613,0.049916786246033955
103614,0.05684123938555765
103615,0.04329909179082756
103624,0.08586753001177867
103625,0.21439713184786058
103628,0.1548694866033538
103629,0.03824705843412609
103647,0.06276898633626384
103648,0.1064926217655478
103651,0.06850478847242654
103658,0.0348310930079133
103668,0.06994225833696101
103669,0.06129006051000668
103676,0.091888727101855
103682,0.05723524126675044
103683,0.044395891727263485
103689,0.03282050245702432
103725,0.04382855940725426
103733,0.09753971531320899
103744,0.025002934594703936
103762,0.08922360777818988
103771,0.16339134483115234
103773,0.023426278325020134
103783,0.10436385243235737
103784,0.07995705461962328
103808,0.03397773642519979
103812,0.06160678551175737
103813,0.09335221414898437
103814,0.055229168833159585
103818,0.18428703892034606
103824,0.06759568408139113
103828,0.032238359873031516
103830,0.13627762814125088
103840,0.03508352927700513
103842,0.11349040999787663
103847,0.14673917949986293
103848,0.10266205589590616
103851,0.027240298259708907
103854,0.17235294005997404
103857,0.23445507213132305
103861,0.021997607108407882
103862,0.0880509601760666
103865,0.0943040340539849
103870,0.033266508114145416
103876,0.05442212711706926
103891,0.2485214256575758
103908,0.05121455355028904
103914,0.07792720719786295
103918,0.09455830589434173
103940,0.06969805475744814
103963,0.11533904706312575
103966,0.10319539304349006
103971,0.11668868117818111
103980,0.0884095468944848
103984,0.06897977311514467
103985,0.05863456358339438
103998,0.21057687378542633
104019,0.042980930068595616
104026,0.05602860221903677
104035,0.10960381959397496
104044,0.0651354932100497
104045,0.06680873771695524
104047,0.10122280062872853
104051,0.039720268113729286
104058,0.06757713975638285
104063,0.03132226324889459
104066,0.0781448574674766
104087,0.02338641501960136
104089,0.0631325623424807
104095,0.041663433530051974
104098,0.13213059324030266
104104,0.03386015081930533
104110,0.1915575564307019
104120,0.067192389052652
104122,0.03700462168231261
104131,0.04213499301412482
104132,0.10554137858329536
104135,0.04179037736111768
104136,0.0599239738148732
104149,0.07802150353584866
104150,0.06423235092765268
104156,0.13324294272202336
104165,0.13772791992259145
104175,0.06478099233616158
104179,0.12164009730461768
104184,0.09874096426572879
104206,0.04086741061103662
104216,0.14867421534971836
104230,0.16931886071543364
104257,0.025297177601692363
104272,0.03667922021870639
104273,0.08240472195327038
104278,0.028763378880763038
104294,0.10860690754477001
104295,0.07994228535361846
104297,0.045591776970281585
104298,0.09122279649546959
104308,0.08859253005232748
104318,0.05710227070533766
104319,0.06369386471124715
104320,0.11598660398022609
104327,0.10160678244326093
104334,0.08937173599523558
104344,0.08186841180554161
104350,0.04254018722732883
104351,0.11147472425914161
104354,0.07767647483207833
104369,0.14421860071226233
104376,0.09365966082214618
104381,0.06186463193500323
104384,0.07023556568558859
104391,0.04712083562765251
104394,0.055542272970173716
104398,0.17087457791595223
104402,0.043740938634913025
104408,0.06801816915906439
104409,0.03669535804603217
104410,0.17446103210269936
104412,0.07698050449455413
104417,0.11363443540201028
104424,0.08044923320900682
104426,0.04540959882374088
104435,0.0732848337029323
104445,0.05775209304868638
104458,0.024565299091809892
104460,0.06857086820384281
104466,0.053117208955954044
104472,0.13861244684480345
104473,0.10724763789067863
104479,0.028948786011551726
104480,0.04125131384507158
104482,0.12434249189983461
104499,0.026797758983044748
104501,0.024380866095212405
104502,0.0531954925782998
104506,0.09024366707387382
104510,0.027627750809882036
104512,0.05875802178327656
104520,0.1236300074316654
104528,0.10519402832731782
104529,0.059936918052362814
104541,0.07602633434432458
104578,0.04866490453195786
104584,0.07534408908940894
104588,0.13161406143931842
104602,0.09769152025394265
104610,0.038993665869057746
104611,0.09378381197846719
104618,0.10245369874635467
104620,0.059919819376265046
104622,0.03811076612488057
104624,0.039286537004304595
104625,0.10562805667150586
104634,0.14857868359932158
104639,0.09435951071600578
104646,0.04663725111908983
104647,0.06039356200986647
104652,0.04363113642575002
104670,0.08865434889587652
104677,0.05446312704974299
104685,0.1296646257331157
104691,0.07112705517763043
104696,0.06367507617487733
104699,0.03434024453703103
104712,0.1516083654645053
104714,0.06817641381518877
104717,0.06844846874572028
104718,0.04071402326074249
104740,0.05488629758812299
104741,0.07284268049117232
104743,0.020304862184911805
104744,0.08230099961635116
104747,0.11531683894634942
104767,0.07384627863151975
104772,0.36942481944473865
104776,0.1836315470793625
104779,0.042986501576395095
104814,0.04958707159171853
104815,0.05650979085064601
104830,0.109557004317194
104831,0.14168254712099543
104833,0.10979408675299779
104839,0.047292352099331615
104840,0.060367096646171535
104860,0.10177007004371662
104861,0.034846707045855047
104866,0.07374753087141805
104870,0.040331442980212524
104877,0.09839441053313855
104878,0.033746774184281035
104879,0.05036407946624695
104880,0.0732771216453571
104899,0.06513971696634012
104906,0.041835075375178374
104907,0.10659973631974728
104913,0.08907963602053652
104916,0.11168735768577571
104921,0.06519421369991762
104930,0.0629628482740927
104931,0.14589664641493444
104936,0.07578997908133171
104937,0.07039993951811409
104942,0.048210791284966956
104943,0.04946618655988637
104969,0.09739844134407104
104972,0.208705004148178
104988,0.10901712573805157
105013,0.05297305166430916
105015,0.05903179410944571
105019,0.0654142711102443
105027,0.07358863970066616
105030,0.08351270132023558
105035,0.24264673108225165
105041,0.03808363502632515
105051,0.10907797299034054
105056,0.052219577750794395
105067,0.3416516758269441
105071,0.12367928342372726
105072,0.04610315841798092
105074,0.16867577369029457
105091,0.08572942153151741
105101,0.04796708370396599
105103,0.05751192779224438
105134,0.06080154659631131
105139,0.06715406308046448
105142,0.15252415418760953
105146,0.06268947364206018
105163,0.0709221272240781
105168,0.13223228489237437
105172,0.024496685531612005
105176,0.20723714117412528
105195,0.06604250629109083
105196,0.16976533892947393
105197,0.02934232016813852
105203,0.062186242349057355
105223,0.08389695186824066
105227,0.11144749383563332
105228,0.027312846413152826
105230,0.12674476187364037
105231,0.13752796366802567
105239,0.05685672552533701
105242,0.08715598017228063
105244,0.06669223043199472
105245,0.12252420962864209
105248,0.03801122491955357
105249,0.06073069097689488
105266,0.13512960516665776
105271,0.17955091715632654
105276,0.0899575721205546
105282,0.06700278076822394
105292,0.08476776843765822
105297,0.020267932796632866
105332,0.10239367540988822
105333,0.0504073838594049
105343,0.050061324762023254
105344,0.03460766690827433
105345,0.1301845893498148
105357,0.07063157860152251
105359,0.06368872795809806
105366,0.0542459598521429
105367,0.08310895747005612
105370,0.017697678437790187
105377,0.081432688611069
105390,0.06355485768331501
105399,0.03859674193301954
105403,0.07501267173757767
105404,0.059272879111283865
105414,0.04934884226408518
105417,0.06922808600685874
105425,0.16714060355385413
105452,0.0791648525922883
105454,0.09047864125055184
105456,0.1028800351789379
105470,0.07608986349771374
105471,0.04219313893483794
105483,0.0890437363367322
105493,0.08207063043445659
105508,0.13847023383089638
105514,0.08131088481601209
105515,0.028568865689562604
105528,0.20652181250258075
105529,0.04904162769038193
105531,0.061864340406796774
105532,0.06419578032376219
105558,0.023635038084579108
105574,0.04487150015525669
105578,0.0238046805179118
105584,0.22067623142277676
105595,0.11315634209122595
105617,0.09294235082857163
105618,0.049023367102755434
105621,0.057522412608504644
105625,0.07054913985995351
105629,0.10244741388064033
105630,0.032020334644853744
105634,0.03701358250200173
105635,0.05259713945767388
105641,0.11591410852018408
105647,0.08949448589660468
105648,0.07764292506175367
105655,0.039762206211947114
105657,0.04061265438365296
105672,0.1025989768439065
105678,0.09352003078645606
105682,0.07061892973073229
105691,0.06618085561582407
105692,0.045578037165308734
105706,0.1049589023344051
105712,0.08047623924164737
105720,0.07651274768538174
105734,0.04461886941868832
105735,0.06813114200561651
105736,0.08522695150385384
105737,0.02867417920818516
105738,0.13747374906014753
105740,0.1596766589152882
105744,0.035844320864924194
105747,0.08394068594007013
105749,0.15567134551108638
105754,0.07367628923538672
105758,0.03596083769583271
105760,0.06725225871215859
105767,0.09295195494004528
105784,0.15392821962291164
105791,0.06433330199022384
105802,0.07869420331845416
105807,0.15905796985028314
105809,0.03730150747848895
105816,0.08418993894839151
105817,0.03470644614500373
105824,0.1505607128712584
105832,0.10326864487086655
105856,0.055744823719310825
105865,0.05668351791819897
105899,0.09712654897346469
105906,0.0263891666271381
105916,0.07382985340650348
105923,0.10239550411291638
105937,0.09599375624784279
105965,0.03294873366987704
105966,0.08913073074959166
105968,0.04458694681220789
105973,0.04842096803057022
105976,0.11544482756135542
105978,0.04743559424669904
105979,0.051169984968207016
105991,0.09121805190115696
105998,0.07003637208632174
105999,0.06505965162126329
106000,0.13969338737892179
106001,0.09947552125275548
106010,0.0630723213597247
106011,0.07364042990218587
106013,0.1494690361200863
106015,0.052819661309761706
106026,0.030565362669942673
106032,0.05758253253069146
106035,0.13162209447954729
106040,0.0716236413414576
106041,0.12167918267626023
106044,0.032885617087352416
106053,0.1586972069812743
106054,0.03062238224707502
106065,0.1681575029206892
106081,0.05873424204097422
106083,0.07363556890814443
106087,0.05623801519613295
106090,0.09293744465888784
106101,0.021223989526202143
106102,0.08116136447516838
106109,0.07533052725215428
106116,0.061543285547432186
106150,0.030482011861482212
106155,0.20382076719020664
106166,0.044383171307850806
106176,0.08349466413535699
106189,0.04733707134332935
106199,0.1186085667700791
106205,0.07660780123060372
106206,0.08223972455141805
106211,0.05569693186167932
106214,0.03613804184218987
106216,0.06520175856447008
106217,0.08459667952888954
106225,0.06933299924222074
106249,0.04767790612531064
106256,0.0740367748286947
106258,0.06615620101496067
106261,0.08442296642948306
106262,0.1263672713275306
106264,0.02349203960119398
106271,0.08065418038708647
106276,0.04493011378588658
106277,0.10852199532760803
106286,0.11696579577852426
106293,0.03290416165471035
106295,0.05780304053139385
106296,0.07368509016482486
106297,0.15904782442478113
106298,0.06526857487999875
106311,0.04509104432207006
106314,0.10090045318919696
106320,0.09670786637530239
106334,0.0956910805359404
106346,0.09091460651951738
106347,0.041630588099490884
106349,0.06971658307970238
106354,0.08849955197752676
106360,0.025024465716921556
106373,0.08783978703563664
106377,0.07046073291422542
106386,0.14455143195190226
106387,0.08774090750438296
106391,0.021923228949251847
106401,0.1563390610662523
106411,0.1335974628224456
106413,0.1639309739635843
106426,0.09596263952905575
106427,0.06757079669098832
106428,0.13634054501624815
106434,0.07984957203585753
106438,0.08434521781472645
106440,0.08230267435572577
106441,0.04396396176504818
106452,0.1558692621040458
106453,0.08454294654541043
106454,0.06410460451598506
106457,0.10927503038637264
106484,0.05256411013422971
106488,0.19345186526769723
106491,0.09094561395651103
106514,0.10318881793091325
106527,0.0697558313972683
106528,0.0491028995360814
106529,0.01824599193519551
106534,0.1357022360480548
106550,0.18859113738917224
106577,0.057457221233676394
106585,0.13112007532014341
106590,0.029880888337806225
106607,0.051875556713755905
106610,0.08819251080908766
106611,0.06125402909273632
106612,0.13891605311117658
106624,0.046767575063646774
106631,0.04147793166285907
106647,0.2701001414996919
106660,0.15041136315967202
106674,0.052878616628255624
106687,0.04734300216932773
106712,0.07630277118771575
106713,0.06077076587424775
106717,0.06303954380003492
106720,0.11961717542074816
106721,0.09786662464190964
106724,0.05579032697908901
106735,0.11174551491086972
106739,0.06876109805802433
106740,0.080238527978143
106754,0.07178750219944113
106760,0.21374828939064627
106761,0.07113897588507237
106784,0.10760726810092808
106787,0.07167693756238634
106797,0.03360323332126245
106798,0.0780644011858782
106802,0.11439621347769285
106803,0.10328059668920302
106804,0.27067176633659373
106805,0.05025500380812366
106810,0.12353852563759193
106812,0.10625309674255112
106813,0.04919674891719011
106817,0.05917120028393386
106822,0.06082032461327867
106823,0.06819703762373905
106827,0.0373443471839592
106841,0.06259095586878942
106851,0.08228787345583874
106852,0.09338083086454185
106853,0.16832718302586083
106854,0.30010339049827056
106861,0.07155048918931557
106873,0.09720788152791004
106877,0.04367418068091009
106878,0.0410645359334657
106881,0.12504711738031155
106900,0.03545620895120087
106906,0.05350047826340153
106907,0.08130267043759044
106914,0.10503270611555986
106916,0.06949129200187426
106924,0.0385097321491811
106931,0.04474706183654855
106936,0.09236603919727521
106937,0.09533567290962568
106938,0.05784810148792165
106939,0.09577701802686991
106943,0.047970646252704176
106944,0.07070588848402487
106967,0.06689708616660371
106980,0.0729507390562712
106986,0.059425589643455234
106987,0.04883249499450025
106990,0.037120420554961876
107013,0.02445793426549843
107023,0.07006434230229829
107033,0.05515498437486795
107037,0.10582311781326384
107048,0.0754050772164135
107071,0.0661345404014941
107081,0.026309922310618735
107113,0.07580292685591934
107130,0.05086200012444892
107131,0.05419108150926223
107145,0.0877175904421307
107156,0.09130152003139276
107219,0.09264465814622214
107222,0.1449986636138209
107223,0.3866239180493405
107232,0.13470068243281474
107245,0.08172764747649273
107246,0.027817918736783923
107247,0.057836397218377994
107256,0.031959162639969126
107259,0.03390132798911666
107260,0.018550645529646727
107279,0.18968634358244424
107280,0.05092545903182383
107281,0.08054644573484471
107285,0.042835233267753216
107329,0.07376045629191483
107337,0.09616701728010765
107349,0.05386039662062828
107350,0.05858717389583065
107351,0.03447263868863687
107359,0.24384875722654914
107391,0.11871088938067033
107394,0.0813802679894573
107395,0.03006313103669399
107406,0.07244828686682597
107416,0.11454601249748142
107417,0.05183369725137703
107418,0.054084697092881925
107419,0.06276797838076785
107444,0.03762378677150751
107445,0.06517834743247858
107446,0.08291629439244227
107460,0.11287770952174236
107470,0.05625925842241568
107475,0.0701148351165935
107520,0.05181291697336127
107526,0.08892566096248099
107527,0.03188210328543467
107530,0.02398051304457243
107532,0.11899288279920205
107534,0.10611465567576639
107535,0.08350107826212659
107554,0.15124782512629018
107556,0.04608229510549662
107559,0.11860900071611645
107561,0.03441639260642759
107564,0.081038191067407
107566,0.06236909280464738
107571,0.0591668278910373
107590,0.09414998658716607
107602,0.11750733385688182
107625,0.09991121695196016
107626,0.25698933639660904
107635,0.03306948435407225
107636,0.05726333065662377
107645,0.09131019045726217
107652,0.18926136561572798
107655,0.03043785958059418
107668,0.03493344471040382
107670,0.05542839978601604
107677,0.018731687056723362
107680,0.10748985899144965
107683,0.13293796245339906
107684,0.047169539238350176
107691,0.07161310921326022
107692,0.0867700278767504
107703,0.07474871497707498
107709,0.028144216167069032
107710,0.06721692140760954
107721,0.14902885518426143
107725,0.12052084452882679
107727,0.1064164928234747
107739,0.04632647244250225
107740,0.11708479538940168
107741,0.0653718216310161
107747,0.04386655075712693
107765,0.2274381301094212
107768,0.0375507453957208
107775,0.1307563544409075
107782,0.17073889686836766
107790,0.06510017399068413
107801,0.06326558226390805
107807,0.03429567179041079
107811,0.10195967627023478
107817,0.10109398371950636
107826,0.058703073986012176
107838,0.09699598030638401
107839,0.06600601175835624
107843,0.07640161278268189
107847,0.05948607588155788
107849,0.1434206066608219
107850,0.08347226627820034
107867,0.10773737469747846
107871,0.08552070233683232
107908,0.057787634541053304
107913,0.10514148598398677
107927,0.05907368010529243
107931,0.04018982509558255
107955,0.02628525635410342
107962,0.10432533587060813
107977,0.05790517331438035
107978,0.08148282341199876
107993,0.05095945140490309
108010,0.0746007761007882
108016,0.06959510080278364
108018,0.22100156217173025
108027,0.12423202976931469
108045,0.10975309855709331
108069,0.14793617372042328
108082,0.07215062401777608
108089,0.07593917879141018
108092,0.0515820343954393
108106,0.046485425258612836
108112,0.08189257969672326
108120,0.10087757213560218
108122,0.23042273012329137
108135,0.12116102169602551
108170,0.039260771026230136
108171,0.06271802162157508
108177,0.027236975161556952
108180,0.11012774411429087
108183,0.05693728694495668
108184,0.04204614145580631
108185,0.0712866507914364
108192,0.07622442779919153
108195,0.1175931476263638
108196,0.11875628441915473
108218,0.0460032574988555
108219,0.1555641251962629
108243,0.10178732455634487
108249,0.030096817937804634
108251,0.021252477151884226
